ID,ADDRESS,MESSAGE
979,GigaLifeApp,"Advisory: You may have experienced an issue accessing your GigaLife App. Make sure you're on the latest version. Download at smrt.ph/GigaLifeApp To ensure a smooth update, you must have access to mobile data or be connected to WiFi. Thank you for your patience and understanding."
980,GigaLifeApp,"Now you can send LOAD and POINTS to your friends and family with just a tap on Lifeline!\r \r To share the love, go to smrt.ph/GigaLifeApp > Lifeline"
981,GigaLifeApp,"MILLIONS are earning GigaPoints! To keep earning, load or buy promos now ONLY on GigaLife!\r \r Earn 5X GigaPoints when you load or get promos P99 & up only on smrt.ph/GigaLifeApp"
982,GigaLifeApp,"Want a Toyota Corolla Cross Hybrid? You can still get it! It's the last week of GigaMania, earn those raffle entries for a chance to win! smrt.ph/GigaLifeApp"
983,GigaLifeApp,"Panalo ang lahat sa GigaMania! Spin & Win for FREE ARAW-ARAW para sa INSTANT prizes like Lazada vouchers, GIGA promos, 10 GB & more!\r \r Sumali na rin sa Mania Hunt! Hanapin ang freebies sa GigaLife App or complete Special Missions for more PRIZES!\r \r Sumali at manalo na on smrt.ph/GigaLifeApp"
984,GigaLifeApp,The Mania Hunt is on! Hanapin ang naka tagong FREE reward sa GigaLife App.\r \r Exciting! Want more? Check out GigaMania on smrt.ph/GigaLifeApp
985,GigaLifeApp,The Mania Hunt is on! Hanapin ang naka tagong FREE reward sa GigaLife App.\r \r Exciting! Want more? Check out GigaMania on smrt.ph/GigaLifeApp
986,GigaLifeApp,Tuloy-tuloy ang GigaDays this 2022! Claim FREE GigaPoints 'til Jan 18 on smrt.ph/GigaLifeApp\r \r Earn & use your points on Jan 19 to redeem rewards at 50% OFF!
987,GigaLifeApp,"Madami nang nanalo ng new laptops, phones & more at pwede pang manalo ng Toyota Corolla Cross Hybrid sa GigaMania! Register na sa smrt.ph/GigaLifeApp"
988,GigaLifeApp,Free Data? MINE! Free Vouchers? MINE! Free Points? MINE! Sumali na sa saya ng GigaMania at manalo ng instant PRIZES!Laro na on smrt.ph/GigaLifeApp DTI133026S21
989,GigaLifeApp,Yun lang ba lahat ng Mania? NOPE! WE HAVE MORE COMING NEXT WEEK! Register to GigaMania para hindi ma-miss out ang more freebies and prizes! smrt.ph/GigaLifeApp
990,GigaLifeApp,Di pa tapos ang GigaMania celebration! Paparating na ang more saya & freebies soon! Register now to GigaMania on smrt.ph/GigaLifeApp so you don't miss out!
991,GigaLifeApp,"BIGGER and BETTER than last year! GigaMania starts NOW! Get a chance to win PS5s, iPhones & more linggo-linggo or a Toyota Corolla Cross in the grand draw! DTI131240S21 Register NOW: smrt.ph/GigaLifeApp"
992,GigaLifeApp,Abangan ang BIGGER and BETTER for #GigaMania! Stay tuned at siguraduhing you've got your GigaLife App ready! smrt.ph/GigaLifeApp
993,GigaLifeApp,"Ito ang mga masarap pakinggan! AirPods, Galaxy Buds+, and promos at 50% off await on the GigaLife App! Redeem them only on smrt.ph/GigaLifeApp"
994,NOTICE,"Your application for the position of Software Developer - Part Time Fully Remote at LCS - London Computer Systems has been submitted successfully.\r Do not reply, replies are not monitored. To stop receiving these messages, click here https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=b156e713-5801-4c36-bb62-a62f3bc9844f&selectedMenuKey=SignIn&jobId=9200574874554%401&consentRevoke=true"
995,NOTICE,Your Amazon Web Services (AWS) verification code is: 3325
996,NOTICE,[524909] is SuperVank certification code.
997,Shopee,"TO UPDATE YOUR SHOPEEPAY PIN, use verification code: 572925. Valid for 15 mins. NEVER share this code with others, including Shopee staff - PW42aWeqbj5"
998,Shopee,"TO CREATE YOUR SHOPEEPAY PIN, use verification code: 223131. Valid for 15 mins. NEVER share this code with others, including Shopee staff - PW42aWeqbj5"
999,Shopee,"SHOPEE: YOU ARE LOGGING IN ON A NEW DEVICE, use OTP code 336356. Valid for 15 mins. NEVER share this code with others, including Shopee staff. PW42aWeqbj5"
1000,Shopee,"TO UPDATE YOUR SHOPEEPAY PIN, use verification code: 433616. Valid for 15 mins. NEVER share this code with others, including Shopee staff - PW42aWeqbj5"
1001,Shopee,"<#> SHOPEE verification code: 795186. Valid for 15 mins. Do not share this code with others, including Shopee staff. PW42aWeqbj5"
1002,Shopee,borui2.ph is disputing your return request 190818145854889. Do check your email and respond by 08/23/2019.
1003,Shopee,You have an unread chat message on Shopee. Don't keep your buyer waiting - reply now https://shp.ee/cmnbq7m.
1004,Shopee,Your Shopee verification code is 683653. Valid for 15 mins. Please do not share this code with others under any circumstances.
1005,BPI,You have transferred PHP 400.00 to G-XCHANGE/GCASH on Apr 16 2023; 10:42:40 AM (GMT +8).
1006,BPI,"You have transferred PHP 3,000.00 to G-XCHANGE/GCASH on Apr 05 2023; 07:10:46 PM (GMT +8)."
1007,BPI,Begin your 2023 savings goal without worry. Our BPI #SaveUp maintaining balance fee is waived this month of January!
1008,BPI,You have transferred PHP 300.00 to G-XCHANGE/GCASH on Jan 24 2023; 05:10:23 PM (GMT +8).
1009,BPI,"Hi Kimberly! Welcome to the #Coins Program, where you get to earn #Coins every month as you grow your #SaveUp account. Use these #Coins for a chance to win exciting prizes such as P1,000 GCs and many more! Grow your balance to earn more #Coins. Visit the BPI website to learn more. T&Cs apply. Per DTI FTEB-141285 s' of 2022. To unsubscribe, text STOP to 09221101742. Standard telco charges apply."
1010,BPI,"You have reset your BPI Online password on Dec 06 2022; 01:55 PM (GMT+8). If you did not make this request, please call 889-10000. #BPIcybersecuriTips: Keep your personal information confidential at all times. NEVER share your OTP and password with anyone. Cybersecurity is a shared responsibility."
1011,BPI,"Hi, KIMBERLY! Your BPI #SaveUp account is now fully verified. You can now deposit to your BPI #SaveUp account with no limit, load your virtual prepaid card & open a new deposit account in the app. Log in to BPI Online to get started today!"
1012,BPI,"You have activated your Mobile Key in your ANE-LX2J last Nov 08, 2022. If you did not make this request, change your password now."
1013,BPI,"You have transferred PHP 5,000.00 to G-XCHANGE/GCASH on Nov 08 2022; 09:05:46 PM (GMT +8)."
1014,BPI,"ALERT: You just updated your transaction limits for Send money to other banks (PESONET) (PHP 50,000 to 40,000). If you did not make this request, change your password immediately."
1015,TNTLOAD,2/2 Already registered your SIM? EXCLUSIVE offers & FREEBIE available at smrt.ph/GigaLifeApp Remember to register your Smart Bro & PLDT Home WiFi SIMs too.
1016,TNTLOAD,1/2 14-Apr 12:04: P50 loaded to 09382805759 from XXXXXXXX7428 for 1 year. Ref:ADE2A9ESOC.
1017,TNTLOAD,1/2 30-Dec 12:13: P30 loaded to 09382805759 from XXXXXXXX7428 for 1 year. Ref:9LU1U9P5T3. Load EXTRA LOAD P75 & up to get EXTRA FREEBIES!
1018,TNTLOAD,1/2 19-Jul 19:58:P5 loaded to 09486856906 for 1 year. Ref:9GJ19QP4U7. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp
1019,TNTLOAD,1/2 19-Mar 14:01:P5 loaded to 09486856906 fr 09289050118. Valid for 1 year. Ref:9CJ4R7J0FQ. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp
1020,TNTLOAD,2/2 Redeem your favorite GIGA promo with your GigaPoints in the GigaLife App! Use the GigaLife App to earn MORE to redeem MORE! smrt.ph/GigaLifeApp
1021,TNTLOAD,1/2 28-Apr 12:20: P20 loaded to 639382805759 from 639289050118 for 1 year. Ref:8DS2FZF2RS !Use *123# to get FREE GIGA STORIES OR GAMES or smrt.ph/GigaLifeApp!
1022,TNTLOAD,10Jan 19:24:P50 loaded to 09106138884 valid for 1 year. Ref:404458963995
1023,TNTLOAD,"3/3 sa GaanSurf10! Get 50MB for all sites and apps+100MB for YouTube,Mobile Legends,at Facebook, P10 lang/day. Text GAANSURF10 to 4545."
1024,TNTLOAD,1/3 28-Nov 19:57:TNT AM15 loaded to 09106138884 from 639289050118. Ref:700661039216
1025,TNTLOAD,"2/3 Registered ka na sa AM15. Enjoy 1day unlitxt to all +60mins calls to TNT/Smart/Sun +100MB for FB, Twitter, Viber. Gusto mong mag video streaming? Pwede yan"
1026,TNTLOAD,"3/3 For P10, enjoy 3 days of Facebook and Messenger (up to 200MB per day) by texting FB10 to 4545."
1027,TNTLOAD,"2/3 Yay! Registered ka na sa UTP15. Enjoy 2days unlitxt&unlicall to TNT/Smart/Sun + 50 txts sa ibang networks! Mahilig ka bang mag-post, like and share sa FB?"
1028,TNTLOAD,2/2 may FREE YouTube Every Day kapag nag load ka ng GigaSurf 50 o PanaloData30 Learn more smrt.ph/YouTube Ref:403690659380
1029,TNTLOAD,1/3 12-Sep 05:46: TNT UTP15 loaded to 09106138884 from 639391622576. Ref:400103079215
1030,TNTLOAD,1/2 17-Jul 08:51:P30 loaded to 09106138884 valid for 1 year. Ref:401463150366
1031,TNTLOAD,2/2 may FREE YouTube Every Day kapag nag load ka ng GigaSurf 50 o PanaloData30 Learn more smrt.ph/YouTube Ref:403679484206
1032,TNTLOAD,1/2 18-Jun 03:12: Natanggap mo na ang All day text up to 90 texts to TNT/Smart/Sun at 5MB FB valid for 24 hrs mula sa Patextival.
1033,TNTLOAD,"2/2 Promo period: Jan 8 to May 15, 2018. DTI9540"
1034,Maya,Success! You paid PHP65.00 at Spotify P1F3C3752D. Maya account: 483442******5224 Balance: PHP81.85 Ref. No. 233406388860
1035,Maya,"Hey, you got UTP 15 from +639382805759. Enjoy! Ref. No. 0c57c789a43b. PayMaya is now Maya, your new all-in-one money app. Learn everything at maya.ph/say-hello."
1036,Maya,"Ey, kamusta? Thanks for using Maya para sa'yong load transaction last July 2022. Send your feedback here: http://mayaph.co/padalaload. Libreng PHP 60? Mag-sign up, upgrade at transact lang sa Maya app ng at least P20. Alamin kung pano dito: http://mayaph.co/join"
1037,Maya,"Hey, you got DOUBLE GIGA VIDEO+ 50 from +639382805759. Enjoy! Ref. No. ed16e572f523. PayMaya is now Maya, your new all-in-one money app. Learn everything at maya.ph/say-hello."
1038,Maya,"Hey, you got REGULAR LOAD 5 from +639382805759. Enjoy! Ref. No. F8BD52571FAE. Kailangan ng load? Bili na with Maya! Sign up ka lang, upgrade your account, and do your first transaction - may libre pang PHP60! Visit http://mayaph.co/join"
1039,Maya,"You sent PHP100.00 from your Maya account to Maya user +639171308186. Your balance is PHP31.85. Ref. No. ed97749afc01. PayMaya is now Maya, your new all-in-one money app. Learn everything at maya.ph/say-hello."
1040,Maya,"e-sukli ang sukli mo! Shop at the SM Store, receive your e-sukli directly in your Maya wallet & get up to +P25 bonus cashback! Promo runs until Dec 31, 2022."
1041,Maya,"Uy, G na rin kami! You can now use Maya to scan any GCash QR na may red, blue, and yellow QRPh icon sa gitna. Zero extra fees 'yan ha! #LifeIsGWithMaya ;)"
1042,Maya,"Get a chance to win P5,000 Bench GCs and more at the Bench Baby & Kids Fair when you pay with Maya! Visit the Playground of Bench Tower, BGC from Sep 1-4."
1043,Maya,"Ka-ching! You just bought UTP 15 and sent it to +639072223753. PayMaya is now Maya, your new all-in-one money app. Learn everything at maya.ph/say-hello."
1044,Maya,"You received PHP500.00 in your Maya account from Maya user +639199000444. Your balance is PHP515.86. Ref. No. 5ef7aafcba52. - From Mary Joy"" PayMaya is now Maya"
1045,Maya,"Hey, you got REGULAR LOAD 5 from +639382805759. Enjoy! Ref. No. 1CE0FECF1B04. PayMaya is now Maya, your new all-in-one money app. Learn everything at maya.ph/say-hello."
1046,Maya,"Ka-ching! You just bought REGULAR LOAD 5 and sent it to +639486856906. PayMaya is now Maya, your new all-in-one money app. Learn everything at maya.ph/say-hello."
1047,Maya,"You received PHP0.75 in your Maya Account from Maya. Your balance is PHP20.86. Ref. No. 76c2f2b1e6f1. PayMaya is now Maya, your new all-in-one money app. Learn everything at maya.ph/say-hello."
1048,Maya,"You received PHP2.10 in your Maya Account from Maya. Your balance is PHP20.11. Ref. No. d79e542c75fd. PayMaya is now Maya, your new all-in-one money app. Learn everything at maya.ph/say-hello."
1049,Maya,"Don’t miss Landers’ Super Crazy Sale! Get 50% OFF on selected items, PISO Sale, and BOGO deals 'til July 3. Use Maya at any superstore or online at landers.ph."
1050,Maya,"Ka-ching! You just bought UTP 15 and sent it to +639072223753. PayMaya is now Maya, your new all-in-one money app. Learn everything at maya.ph/say-hello."
1051,Maya,You’ve received UTP 15 from +639382805759 with Ref# 5A1090F93DED You can buy your own prepaid load from PayMaya and enjoy 5% cashback for every load purchase. FreeInfoMsg
1052,Maya,Approval of PHP65.00 purchase at Spotify P1B8643751 from 483442******5224. Available balance: PHP243.09 with Reference Number 213814108866. Find out how you can maximize your PayMaya account. Check out https://www.paymaya.com/deals *Promos are updated regularly FreeInfoMsg
1053,Maya,You have successfully gifted Panalo 150 and sent it to +639072223753 with Ref# 224CFABE9553. Need to top up? Cash in to your PayMaya account for FREE through our select partner channels: https://official.paymaya.com/d0ec/CashIn Find more ways to enjoy your PayMaya account here: https://www.paymaya.com/deals FreeInfoMsg
1054,LANDBANK,#FraudFreeFriday LANDBANK will never ask you to confirm your mobile number in compliance to the SIM Registration Act. DO NOT CLICK on the link!
1055,LANDBANK,"Your Fund Transfer of PHP8,050.00 to BPI account ending in 2688 was SUCCESSFUL. Call (+632) 8405-7000 for any discrepancy."
1056,LANDBANK,Avoid Fraud! Do not click on the links and do not respond to any suspicious messages. LANDBANK will never send you any email or SMS message with clickable links. Report any suspicious activities or transactions through our Customer Care Hotline at (02)8405-7000 or 1-800-10-405-7000. No Messages? Send STOP to 21583463.
1057,LANDBANK,"Beware of phishing attacks that use the name and logo of LANDBANK to deceive clients and email scams that request you to update your account information. LANDBANK does not deactivate iAccess accounts via email, neither will request for your password via email. To spot a phishing email, click the sender's email address to check if sent by LANDBANK. If you received a suspicious email, contact Our Customer Care Hotline or Branch of Account to verify if the email address is legitimate. No Messages? Send STOP to 21583463."
